S.NO,Unnamed: 0,Plugin,CVE,CVSS V3 Vector,Severity,IP Address,Protocol,Port,Plugin Name,Synopsis,Description,Solution,See Also,MAC Address,Exploit?,DNS Name,NetBIOS Name,Risk Factor,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V2 Temporal Score,Vuln Publication Date,Patch Publication Date,Plugin Publication Date,Exploit Ease,Plugin Modification Date,Exploit Frameworks,Check Type,Version,Lab name,BU
1139,1139,104743,,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,Medium,172.168.20.13,TCP,9443,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a number of cryptographic design flaws. Modern implementations of TLS 1.0 mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30, 2018, except for POS POI terminals (and the SSL/TLS termination points to which they connect) that can be verified as not being susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,62:ad:6f:e8:df:4c,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.1,6.5,,,,"Nov 22, 2017 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1140,1140,105784,CVE-2017-5715,AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N/E:H/RL:O/RC:C,Medium,172.168.20.13,TCP,443,VMware vCenter Server 5.5.x < 5.5U3g / 6.0.x < 6.0U3d / 6.5.x < 6.5U1e Hypervisor-Assisted Guest Remediation (VMSA-2018-0004) (Spectre),The remote VMware ESXi host is missing a security patch which enables hardware support for branch target mitigation.,"The version of VMware vCenter Server installed on the remote host is 5.5.x prior to 5.5U3g, 6.0.x prior to 6.0U3d, or 6.5.x prior to 6.5U1e. It is, therefore, missing security updates that add hypervisor-assisted guest remediation for a speculative execution vulnerability (CVE-2017-5715).",Upgrade to VMware vCenter Server version 5.5.U3g (5.5.0 build-7460778) / 6.0U3d (6.0.0 build-7464194) / 6.5U1e (6.5.0 build-7515524) or later.,"https://www.vmware.com/security/advisories/VMSA-2018-0004.html
https://kb.vmware.com/s/article/52085
https://spectreattack.com/",3d:09:8b:94:e1:d7,Yes,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.7,5.6,4.1,"Jan 3, 2018 12:00:00 IST","Jan 9, 2018 12:00:00 IST","Jan 12, 2018 12:00:00 IST",Exploits are available,"Jul 11, 2019 12:00:00 IST",malware,remote,1.8,Lab2,BU1
1141,1141,106716,,,Info,172.168.20.13,TCP,445,Microsoft Windows SMB2 and SMB3 Dialects Supported (remote check),It was possible to obtain information about the dialects of SMB2 and SMB3 available on the remote host.,Nessus was able to obtain the set of SMB2 and SMB3 dialects running on the remote host by sending an authentication request to port 139 or 445.,,,fc:12:07:6e:ca:94,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 9, 2018 12:00:00 IST",,"Mar 11, 2020 12:00:00 IST",,remote,1.6,Lab2,BU1
1142,1142,108761,,,Info,172.168.20.13,TCP,1433,MSSQL Host Information in NTLM SSP,Nessus can obtain information about the host by examining the NTLM SSP message.,"Nessus can obtain information about the host by examining the NTLM SSP challenge issued during NTLM authentication, over MSSQL.",,,35:55:e2:92:1b:51,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Mar 30, 2018 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.19,Lab2,BU1
1143,1143,110723,,,Info,172.168.20.13,TCP,0,Target Credential Status by Authentication Protocol - No Credentials Provided,"Nessus was able to find common ports used for local checks, however, no credentials were provided in the scan policy.","Nessus was not able to successfully authenticate directly to the remote target on an available authentication protocol. Nessus was able to connect to the remote port and identify that the service running on the port supports an authentication protocol, but Nessus failed to authenticate to the remote service using the provided credentials. There may have been a protocol failure that prevented authentication from being attempted or all of the provided credentials for the authentication protocol may be invalid. See plugin output for error details.

Please note the following :

- This plugin reports per protocol, so it is possible for   valid credentials to be provided for one protocol and not   another. For example, authentication may succeed via SSH   but fail via SMB, while no credentials were provided for   an available SNMP service.

- Providing valid credentials for all available   authentication protocols may improve scan coverage, but   the value of successful authentication for a given   protocol may vary from target to target depending upon   what data (if any) is gathered from the target via that   protocol. For example, successful authentication via SSH   is more valuable for Linux targets than for Windows   targets, and likewise successful authentication via SMB   is more valuable for Windows targets than for Linux   targets.",,,88:2e:80:81:cc:b8,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 27, 2018 12:00:00 IST",,"Apr 19, 2024 12:00:00 IST",,summary,1.2,Lab2,BU1
1144,1144,111760,CVE-2018-3646,AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N/E:U/RL:O/RC:C,Medium,172.168.20.13,TCP,443,VMware vCenter Server 5.5.x / 6.0.x / 6.5.x / 6.7.x Speculative Execution Side Channel Vulnerability (Foreshadow) (VMSA-2018-0020),A virtualization management application installed on the remote host is affected by a speculative execution side channel vulnerability.,"The version of VMware vCenter Server installed on the remote host is 5.5.x prior to 5.5u3j, 6.0.x prior to 6.0u3h, 6.5.x prior to 6.5u2c, or 6.7.x prior to 6.7.0d. It is, therefore, affected by a speculative execution side channel attack known as L1 Terminal Fault (L1TF). An attacker who successfully exploited L1TF may be able to read privileged data across trust boundaries.","Upgrade to the version, or later, referenced in the vendor advisory.","https://www.vmware.com/security/advisories/VMSA-2018-0020.html
https://foreshadowattack.eu/",bc:54:ed:a9:e9:44,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.7,5.6,3.5,"Aug 14, 2018 12:00:00 IST","Aug 14, 2018 12:00:00 IST","Aug 15, 2018 12:00:00 IST",No known exploits are available,"Apr 27, 2020 12:00:00 IST",,remote,1.12,Lab2,BU1
1145,1145,117886,,,Info,172.168.20.13,TCP,0,OS Security Patch Assessment Not Available,OS Security Patch Assessment is not available.,"OS Security Patch Assessment is not available on the remote host.
This does not necessarily indicate a problem with the scan.
Credentials may not have been provided, OS security patch assessment may not be supported for the target, the target may not have been identified, or another issue may have occurred that prevented OS security patch assessment from being available. See plugin output for details.

This plugin reports non-failure information impacting the availability of OS Security Patch Assessment. Failure information is reported by plugin 21745 : 'OS Security Patch Assessment failed'.  If a target host is not supported for OS Security Patch Assessment, plugin 110695 : 'OS Security Patch Assessment Checks Not Supported' will report concurrently with this plugin.",,,9c:11:d4:7c:e0:d8,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 2, 2018 12:00:00 IST",,"Jul 12, 2021 12:00:00 IST",,summary,1.12,Lab2,BU1
1146,1146,121010,,,Info,172.168.20.13,TCP,443,TLS Version 1.1 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d",68:ab:c9:c0:7e:91,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 8, 2019 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1147,1147,121010,,,Info,172.168.20.13,TCP,636,TLS Version 1.1 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d",59:08:4b:db:24:18,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 8, 2019 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1148,1148,121010,,,Info,172.168.20.13,TCP,1514,TLS Version 1.1 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d",60:af:20:67:da:e8,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 8, 2019 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1149,1149,121010,,,Info,172.168.20.13,TCP,3389,TLS Version 1.1 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d",33:92:58:ec:71:f8,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 8, 2019 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1150,1150,121010,,,Info,172.168.20.13,TCP,9443,TLS Version 1.1 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.1.
TLS 1.1 lacks support for current and recommended cipher suites.
Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00
http://www.nessus.org/u?c8ae820d",37:3e:77:b1:a3:5e,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 8, 2019 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1151,1151,129503,"CVE-2019-5531,CVE-2019-5532,CVE-2019-5534",AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N/E:U/RL:O/RC:C,High,172.168.20.13,TCP,443,VMware vCenter Server 6.0 / 6.5 / 6.7 Multiple Vulnerabilities (VMSA-2019-0013),A virtualization management application installed on the remote host is affected by multiple vulnerabilities.,"The version of VMware vCenter Server installed on the remote host is 6.0 prior to U3j, 6.5 prior to U3, or 6.7 prior to U3, and is, therefore, affected by the following vulnerabilities:

  - An information disclosure vulnerability caused by     insufficient session expiration. This allows an     attacker with physical access or the ability to mimic     a websocket connection to a user's browser to control a     VM console after the user's session has expired or they     have logged out. (CVE-2019-5531)

  - An information disclosure vulnerability caused by     plain-text logging of virtual machine credentials     through OVF. This allows an attacker with access to the     log files which contain the vCenter OVF-properties of a     virtual machine deployed from an OVF to view the     credentials used to deploy the OVF, which typically     belong to the root account of the virtual machine.
    (CVE-2019-5532)

  - An information disclosure vulnerability in virtual     machines deployed from an OVF which could expose login     information via the virtual machine's vAppConfig     properties. An attacker with access to query the     vAppConfig properties of a virtual machine deployed     from an OVF can view the credentials used to deploy the     OVC, which typically belong to the root account of the     virtual machine. (CVE-2019-5534)     Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Upgrade to VMware vCenter Server 6.0 U3j, 6.5 U3, or 6.7 U3 or later.",https://www.vmware.com/security/advisories/VMSA-2019-0013.html,d4:08:02:be:36:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,5.8,7.7,4.3,"Sep 18, 2019 12:00:00 IST","Sep 16, 2019 12:00:00 IST","Oct 2, 2019 12:00:00 IST",No known exploits are available,"May 19, 2022 12:00:00 IST",,remote,1.5,Lab2,BU1
1152,1152,135860,,,Info,172.168.20.13,TCP,445,WMI Not Available,WMI queries could not be made against the remote host.,"WMI (Windows Management Instrumentation) is not available on the remote host over DCOM. WMI queries are used to gather information about the remote host, such as its current state, network interface configuration, etc.

Without this information Nessus may not be able to identify installed software or security vunerabilities that exist on the remote host.",,https://docs.microsoft.com/en-us/windows/win32/wmisdk/wmi-start-page,b7:6e:50:41:f1:ab,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Apr 21, 2020 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,local,1.136,Lab2,BU1
1153,1153,136318,,,Info,172.168.20.13,TCP,443,TLS Version 1.2 Protocol Detection,The remote service encrypts traffic using a version of TLS.,The remote service accepts connections encrypted using TLS 1.2.,,https://tools.ietf.org/html/rfc5246,ce:f5:6b:ae:73:57,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"May 4, 2020 12:00:00 IST",,"May 4, 2020 12:00:00 IST",,remote,1.1,Lab2,BU1
1154,1154,136318,,,Info,172.168.20.13,TCP,636,TLS Version 1.2 Protocol Detection,The remote service encrypts traffic using a version of TLS.,The remote service accepts connections encrypted using TLS 1.2.,,https://tools.ietf.org/html/rfc5246,9a:e1:cc:ac:87:8a,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"May 4, 2020 12:00:00 IST",,"May 4, 2020 12:00:00 IST",,remote,1.1,Lab2,BU1
1155,1155,136318,,,Info,172.168.20.13,TCP,1514,TLS Version 1.2 Protocol Detection,The remote service encrypts traffic using a version of TLS.,The remote service accepts connections encrypted using TLS 1.2.,,https://tools.ietf.org/html/rfc5246,65:66:84:9b:e0:d8,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"May 4, 2020 12:00:00 IST",,"May 4, 2020 12:00:00 IST",,remote,1.1,Lab2,BU1
1156,1156,142960,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Medium,172.168.20.13,TCP,443,HSTS Missing From HTTPS Server (RFC 6797),"The remote web server is not enforcing HSTS, as defined by RFC 6797.","The remote web server is not enforcing HSTS, as defined by RFC 6797. HSTS is an optional response header that can be configured on the server to instruct the browser to only communicate via HTTPS. The lack of HSTS allows downgrade attacks, SSL-stripping man-in-the-middle attacks, and weakens cookie-hijacking protections.",Configure the remote web server to use HSTS.,https://tools.ietf.org/html/rfc6797,5f:06:b2:e4:fb:45,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,5.8,6.5,,,,"Nov 17, 2020 12:00:00 IST",,"Mar 22, 2024 12:00:00 IST",,remote,1.12,Lab2,BU1
1157,1157,156899,,,Info,172.168.20.13,TCP,443,SSL/TLS Recommended Cipher Suites,The remote host advertises discouraged SSL/TLS ciphers.,"The remote host has open SSL/TLS ports which advertise discouraged cipher suites. It is recommended to only enable support for the following cipher suites:

TLSv1.3:
  - 0x13,0x01 TLS13_AES_128_GCM_SHA256
  - 0x13,0x02 TLS13_AES_256_GCM_SHA384
  - 0x13,0x03 TLS13_CHACHA20_POLY1305_SHA256

TLSv1.2:
  - 0xC0,0x2B ECDHE-ECDSA-AES128-GCM-SHA256
  - 0xC0,0x2F ECDHE-RSA-AES128-GCM-SHA256
  - 0xC0,0x2C ECDHE-ECDSA-AES256-GCM-SHA384
  - 0xC0,0x30 ECDHE-RSA-AES256-GCM-SHA384
  - 0xCC,0xA9 ECDHE-ECDSA-CHACHA20-POLY1305
  - 0xCC,0xA8 ECDHE-RSA-CHACHA20-POLY1305

This is the recommended configuration for the vast majority of services, as it is highly secure and compatible with nearly every client released in the last five (or more) years.",Only enable support for recommened cipher suites.,"https://wiki.mozilla.org/Security/Server_Side_TLS
https://ssl-config.mozilla.org/",82:43:a9:fd:ce:34,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jan 20, 2022 12:00:00 IST",,"Feb 12, 2024 12:00:00 IST",,remote,1.4,Lab2,BU1
